,Date,Open,High,Low,Close,Volume,EMA_50,EMA_200,RSI,MACD,MACD_Signal,MACD_Hist
4808,1990-02-15 05:00:00+00:00,426.2999877929688,429.7000122070313,425.8999938964844,429.6000061035156,152380000,436.79554836790453,441.58333938766896,48.8424519427138,-3.526095641118445,-5.1903649899497575,1.6642693488313123
4809,1990-02-16 05:00:00+00:00,430.0,430.8999938964844,428.8999938964844,429.0,120220000,436.489840588771,441.45813203057776,47.989695178378554,-3.0689239391179512,-4.766076779783396,1.6971528406654448
4810,1990-02-20 05:00:00+00:00,425.3999938964844,427.8999938964844,421.7999877929688,423.7999877929688,108280000,435.9921993026611,441.2824291028404,41.265394898601265,-3.090583278121585,-4.430978079451034,1.3403948013294489
4811,1990-02-21 05:00:00+00:00,418.8999938964844,421.8999938964844,418.3999938964844,421.5,120100000,435.42387776138025,441.0855890122649,38.683543688639254,-3.255807333154735,-4.195943930191774,0.9401365970370392
4812,1990-02-22 05:00:00+00:00,422.6000061035156,425.1000061035156,422.2000122070313,422.7999877929688,134870000,434.9288232528151,440.90364273147594,40.93305479869284,-3.244450431725568,-4.0056452304985335,0.7611947987729657
4813,1990-02-23 05:00:00+00:00,421.1000061035156,421.5,418.1000061035156,419.5,117220000,434.3237713605478,440.6906711620085,37.20197268630365,-3.4618256698543632,-3.8968813183696995,0.4350556485153363
4814,1990-02-26 05:00:00+00:00,419.5,421.0,418.7000122070313,421.0,114600000,433.8012705228793,440.49474408576964,39.884302339232256,-3.473024780412743,-3.8121100107783086,0.3390852303655656
4815,1990-02-27 05:00:00+00:00,422.1000061035156,423.5,421.3999938964844,422.6000061035156,130850000,433.3620052515317,440.31668699141886,42.6959847665307,-3.3145845678300248,-3.7126049221886523,0.3980203543586276
4816,1990-02-28 05:00:00+00:00,423.2999877929688,425.7999877929688,422.6000061035156,425.7999877929688,129400000,433.0654555472743,440.17224222327513,47.94031957503249,-2.8974082600344673,-3.5495655897578153,0.6521573297233481
4817,1990-03-01 05:00:00+00:00,425.2999877929688,427.7000122070313,424.5,427.2000122070313,134240000,432.83543816138246,440.04316530769063,50.09233512871703,-2.425858968645116,-3.3248242655352755,0.8989652968901596
4818,1990-03-02 05:00:00+00:00,428.2000122070313,431.0,427.6000061035156,431.0,132370000,432.7634601942694,439.95318356333553,55.472587446243814,-1.7256334723209648,-3.0049861068924133,1.2793526345714485
4819,1990-03-05 05:00:00+00:00,430.7999877929688,431.2000122070313,429.3999938964844,430.2000122070313,111000000,432.6629328222208,439.8561370821783,54.14912185938582,-1.22117510430013,-2.6482239063739565,1.4270488020738266
4820,1990-03-06 05:00:00+00:00,429.2999877929688,432.6000061035156,428.6000061035156,432.2999877929688,139150000,432.6486996838188,439.78095151711153,57.046144882118256,-0.6445082438181089,-2.247480773862787,1.6029725300446782
4821,1990-03-07 05:00:00+00:00,433.1000061035156,433.5,432.1000061035156,432.5,167550000,432.642868323669,439.7085042383343,57.32272939925497,-0.16940351047134072,-1.831865321184498,1.6624618107131572
4822,1990-03-08 05:00:00+00:00,433.6000061035156,436.6000061035156,432.6000061035156,436.5,145730000,432.7941283894075,439.6765788230275,62.520400885094816,0.5238483861447776,-1.360722579718643,1.8845709658634207
4823,1990-03-09 05:00:00+00:00,437.0,437.1000061035156,435.3999938964844,436.7999877929688,135120000,432.95122091503737,439.6479560267086,62.885477772751905,1.0849553269652006,-0.8715869983818744,1.9565423253470748
4824,1990-03-12 05:00:00+00:00,435.2999877929688,436.6000061035156,435.0,436.6000061035156,103840000,433.0943105302718,439.61762816677634,62.4487762879493,1.4962519084838846,-0.3980192170087226,1.8942711254926072
4825,1990-03-13 05:00:00+00:00,436.1000061035156,437.0,434.6000061035156,434.6000061035156,123620000,433.15335741549706,439.5677015790822,58.10309365486313,1.6418973565856732,0.009964097710156494,1.6319332588755167
4826,1990-03-14 05:00:00+00:00,435.7000122070313,436.3999938964844,434.5,436.2000122070313,122180000,433.2728340739886,439.53419223209664,60.47286136640177,1.8649317716855762,0.38095763250524045,1.4839741391803358
4827,1990-03-15 05:00:00+00:00,436.7000122070313,438.3999938964844,436.2999877929688,438.1000061035156,128680000,433.4621349378916,439.51992172335457,63.139134290814646,2.169987515751984,0.7387636091545893,1.4312239065973948
4828,1990-03-16 05:00:00+00:00,440.3999938964844,443.1000061035156,439.6000061035156,442.2000122070313,176040000,433.8047967915834,439.54658929035634,68.13429770756875,2.71132811533505,1.1332765103906814,1.5780516049443685
4829,1990-03-19 05:00:00+00:00,440.3999938964844,442.8999938964844,439.0,442.8999938964844,129400000,434.16147118785403,439.5799565003676,68.90894931861303,3.160396034789983,1.538700415270542,1.621695619519441
4830,1990-03-20 05:00:00+00:00,443.2000122070313,443.2999877929688,439.7000122070313,440.1000061035156,142220000,434.39435491003684,439.5851311232845,62.37674467909348,3.2528531160089074,1.881530955418215,1.3713221605906925
4831,1990-03-21 05:00:00+00:00,439.6000061035156,440.8999938964844,439.2000122070313,439.2999877929688,131080000,434.58673267015183,439.58229387621674,60.6088805304222,3.224402324487187,2.1501052292320093,1.0742970952551776
4832,1990-03-22 05:00:00+00:00,439.2000122070313,439.2999877929688,433.2000122070313,434.5,146220000,434.58333138896944,439.5317237878962,51.227728558603744,2.782461483548275,2.2765764800952626,0.5058850034530122
4833,1990-03-23 05:00:00+00:00,436.1000061035156,437.7999877929688,435.2000122070313,437.2999877929688,130740000,434.6898669342243,439.5095174595885,55.549821546122786,2.6278634237498295,2.346833868826176,0.28102955492365345
4834,1990-03-26 05:00:00+00:00,438.7999877929688,440.0,438.1000061035156,438.7999877929688,96280000,434.8510481443712,439.50245746290574,57.71184152006316,2.596450545859227,2.3967572042327863,0.1996933416264408
4835,1990-03-27 05:00:00+00:00,437.7000122070313,439.7000122070313,437.0,439.5,106910000,435.03335998184684,439.50243301053854,58.72089799096533,2.5980915663536734,2.437024076656964,0.16106748969670948
4836,1990-03-28 05:00:00+00:00,437.0,439.2000122070313,435.7000122070313,436.7000122070313,132260000,435.09871889263843,439.4745482264241,53.247795982930185,2.346408535491605,2.418900968423892,-0.07249243293228691
4837,1990-03-29 05:00:00+00:00,436.2000122070313,436.7000122070313,434.6000061035156,435.3999938964844,124190000,435.1105335986716,439.4340053972705,50.87675911190843,2.018776112915134,2.3388759973221407,-0.32009988440700665
4838,1990-03-30 05:00:00+00:00,434.7000122070313,436.0,433.2000122070313,435.5,126630000,435.1258067908806,439.39486106495934,51.05730444900245,1.747055743223541,2.2205119465024206,-0.4734562032788796
4839,1990-04-02 04:00:00+00:00,431.6000061035156,434.1000061035156,430.7999877929688,433.2000122070313,111380000,435.0502854346512,439.33322077781577,46.797356485840474,1.3307851368383012,2.0425665845695966,-0.7117814477312954
4840,1990-04-03 04:00:00+00:00,434.7000122070313,437.7000122070313,434.0,437.7000122070313,134750000,435.15419628847,439.3169699462657,54.75194927463788,1.3484559137520478,1.903744450406087,-0.5552885366540392
4841,1990-04-04 04:00:00+00:00,438.2000122070313,438.2999877929688,434.8999938964844,435.3999938964844,138380000,435.16383541035293,439.2779950601983,50.58861755919771,1.1634562764328393,1.7556868156114376,-0.5922305391785982
4842,1990-04-05 04:00:00+00:00,433.4200134277344,433.4200134277344,433.4200134277344,433.4200134277344,134240000,435.095450234564,439.2197066857459,47.257238400529225,0.8473076197561227,1.5740109764403747,-0.726703356684252
4843,1990-04-06 04:00:00+00:00,433.0,433.8999938964844,430.6000061035156,430.8999938964844,136570000,434.93092253503147,439.1369234739125,43.34489562276676,0.38892967690679825,1.3369947165336595,-0.9480650396268613
4844,1990-04-09 04:00:00+00:00,430.6000061035156,431.2000122070313,429.8999938964844,430.2000122070313,112370000,434.74539663981574,439.0479989836948,42.29740595221511,-0.030469583195440464,1.0635018565878396,-1.09397143978328
4845,1990-04-10 04:00:00+00:00,430.0,432.1000061035156,429.8999938964844,431.8999938964844,129500000,434.63381221850864,438.97687455496634,45.72770677556235,-0.2231004404337682,0.806181397183518,-1.0292818376172863
4846,1990-04-11 04:00:00+00:00,432.6000061035156,433.7999877929688,432.2999877929688,433.5,133820000,434.5893489942534,438.9223782907378,48.8120767000967,-0.2438437825430242,0.5961763612382096,-0.8400201437812338
4847,1990-04-12 04:00:00+00:00,435.1000061035156,436.7999877929688,434.2999877929688,436.2999877929688,141410000,434.6564328687128,438.8962848529491,53.76414228256166,-0.033955992647747735,0.4701498904610181,-0.5041058831087659
4848,1990-04-16 04:00:00+00:00,438.3999938964844,438.5,436.2000122070313,436.7000122070313,124650000,434.73657323492137,438.87443139378576,54.44224615415128,0.16278375033095926,0.4086766624350064,-0.24589291210404712
4849,1990-04-17 04:00:00+00:00,434.0,435.8999938964844,433.5,435.3999938964844,136450000,434.76258973145326,438.8398598763997,51.7842016655422,0.21136432475407219,0.36921419489881957,-0.15784987014474738
4850,1990-04-18 04:00:00+00:00,435.5,436.1000061035156,431.2999877929688,431.5,149750000,434.6346450361022,438.76682644479376,44.7289283122963,-0.06409330611256792,0.2825526946965421,-0.34664600080911
4851,1990-04-19 04:00:00+00:00,430.2000122070313,431.0,428.8999938964844,429.0,145640000,434.4136785640982,438.6696440921093,40.88365641341693,-0.4786074806535794,0.1303206596265178,-0.6089281402800972
4852,1990-04-20 04:00:00+00:00,429.7000122070313,429.7999877929688,424.8999938964844,425.7999877929688,150320000,434.07588676915196,438.54158781052587,36.55207120352007,-1.0531867110610733,-0.10638081451100043,-0.9468058965500729
4853,1990-04-23 04:00:00+00:00,423.3999938964844,425.2999877929688,418.2000122070313,420.1000061035156,125990000,433.5278130175584,438.358089485083,30.378104145580664,-1.9460528900424947,-0.4743152296172993,-1.4717376604251955
4854,1990-04-24 04:00:00+00:00,421.7000122070313,422.2999877929688,418.7000122070313,419.2000122070313,126790000,432.96593847596915,438.16746185047555,29.52996703565347,-2.695209063151651,-0.9184939963241697,-1.7767150668274816
4855,1990-04-25 04:00:00+00:00,420.0,420.7000122070313,419.2000122070313,420.6000061035156,121710000,432.4809999515592,437.9926612957795,32.67865375899328,-3.1397597248350166,-1.3627471420263393,-1.7770125828086774
4856,1990-04-26 04:00:00+00:00,421.7000122070313,422.0,419.3999938964844,421.1000061035156,115930000,432.0346864673222,437.82457517446346,33.81603562882903,-3.4123876253010508,-1.7726752386812816,-1.6397123866197691
4857,1990-04-27 04:00:00+00:00,420.6000061035156,421.3999938964844,417.5,418.0,116010000,431.4843066058586,437.6273157199912,30.388088466863834,-3.8343913091340482,-2.185018452771835,-1.6493728563622132
4858,1990-04-30 04:00:00+00:00,417.5,420.1000061035156,417.0,420.1000061035156,105790000,431.037863448904,437.45291462928003,35.18158610614337,-3.9538023544876637,-2.538775233115001,-1.4150271213726628
4859,1990-05-01 04:00:00+00:00,422.0,422.2000122070313,420.7000122070313,421.8999938964844,124130000,430.6795156233189,437.298159199103,39.05539264465345,-3.8587116703029665,-2.8027625205525943,-1.0559491497503721
4860,1990-05-02 04:00:00+00:00,422.7999877929688,423.6000061035156,422.2999877929688,423.6000061035156,143260000,430.40188779901285,437.16185916830113,42.5477125271046,-3.604622990448604,-2.9631346145317967,-0.6414883759168073
4861,1990-05-03 04:00:00+00:00,425.0,426.6000061035156,424.3999938964844,425.3999938964844,160850000,430.20573509695294,437.0448256830095,46.07142056322275,-3.220883568440456,-3.0146844053135284,-0.20619916312692776
4862,1990-05-04 04:00:00+00:00,427.3999938964844,428.6000061035156,425.7000122070313,428.6000061035156,136810000,430.14276533250444,436.9607976274922,51.7385101153868,-2.628256169229985,-2.93739875809682,0.3091425888668349
4863,1990-05-07 04:00:00+00:00,429.2999877929688,431.6000061035156,429.1000061035156,431.2000122070313,122690000,430.1842259942506,436.90347637952743,55.80244512901453,-1.9265874217705345,-2.7352364908315634,0.8086490690610288
4864,1990-05-08 04:00:00+00:00,431.1000061035156,431.8999938964844,430.7000122070313,431.7999877929688,133840000,430.24758920204346,436.85269539856665,56.70837343104794,-1.3070302375977008,-2.449595240184791,1.1425650025870904
4865,1990-05-09 04:00:00+00:00,431.3999938964844,431.8999938964844,430.5,431.2999877929688,146630000,430.28885973502094,436.7974445766204,55.684025911745195,-0.846613295723273,-2.1289988512924873,1.2823855555692143
4866,1990-05-10 04:00:00+00:00,431.7999877929688,433.5,431.1000061035156,433.2000122070313,142490000,430.40302257706054,436.7616492296593,58.734459195812384,-0.32467085756917413,-1.7681332525478246,1.4434623949786505
4867,1990-05-11 04:00:00+00:00,434.5,438.2000122070313,433.7999877929688,438.1000061035156,167560000,430.70486506829405,436.7749662134788,65.35716800196619,0.47884105987873227,-1.3187383900625134,1.7975794499412456
4868,1990-05-14 04:00:00+00:00,440.2000122070313,443.1000061035156,438.7999877929688,441.6000061035156,177170000,431.1321255010478,436.8229765606434,69.16399713992726,1.3821185899604416,-0.7785669940579225,2.1606855840183643
4869,1990-05-15 04:00:00+00:00,441.0,442.6000061035156,440.0,442.5,162330000,431.57792450100675,436.8794643560599,70.07463490684324,2.1458584062402224,-0.1936819139982936,2.339540320238516
4870,1990-05-16 04:00:00+00:00,442.2999877929688,442.8999938964844,440.3999938964844,442.8999938964844,152490000,432.02192722239806,436.9393701226313,70.49172501130077,2.751684175338596,0.3953913038690844,2.3562928714695115
4871,1990-05-17 04:00:00+00:00,445.0,445.7000122070313,443.3999938964844,445.7000122070313,171410000,432.55832271199154,437.02654069063533,73.29739303445308,3.4183390542446546,0.9999808539441984,2.4183582003004562
4872,1990-05-18 04:00:00+00:00,446.0,448.5,445.0,448.2999877929688,191410000,433.1756429112456,437.1387142936436,75.61582135742057,4.109097036832736,1.621804090521906,2.48729294631083
4873,1990-05-21 04:00:00+00:00,448.8999938964844,452.8999938964844,448.3999938964844,452.8999938964844,169470000,433.94914687145103,437.2955429464082,79.07709417617323,4.970413925615787,2.2915260575406826,2.6788878680751047
4874,1990-05-22 04:00:00+00:00,455.2000122070313,455.6000061035156,452.2000122070313,453.8999938964844,190160000,434.7315330292955,437.4607613638219,79.75003706560412,5.668364035908837,2.9668936532143135,2.7014703826945237
4875,1990-05-23 04:00:00+00:00,453.7999877929688,456.8999938964844,453.2000122070313,456.8999938964844,188740000,435.6008844358519,437.65418656315194,81.65616593721049,6.389910543563985,3.651497031284248,2.7384135122797373
4876,1990-05-24 04:00:00+00:00,457.5,458.8999938964844,457.1000061035156,458.2999877929688,174330000,436.4910453518173,437.85961742116007,82.48474519558114,6.994085690380132,4.3200147631034245,2.6740709272767074
4877,1990-05-25 04:00:00+00:00,454.6000061035156,456.2000122070313,453.0,453.7000122070313,152190000,437.1659067971198,438.01723328967626,71.11796790524612,7.020787987265237,4.860169407935787,2.1606185793294497
4878,1990-05-29 04:00:00+00:00,454.1000061035156,457.6000061035156,453.7000122070313,457.5,134000000,437.9633222168406,438.2110916649034,74.27209698133004,7.264832539679674,5.341102034284565,1.9237305053951088
4879,1990-05-30 04:00:00+00:00,459.3999938964844,459.7999877929688,457.7000122070313,458.7999877929688,169350000,438.7804463570809,438.4159563029936,75.26719716679283,7.476948152096725,5.7682712578469975,1.7086768942497272
4880,1990-05-31 04:00:00+00:00,458.2000122070313,460.0,457.5,459.0,157260000,439.57337002935225,438.6207726581877,75.42469091433,7.573883601108662,6.12939372649933,1.4444898746093315
4881,1990-06-01 04:00:00+00:00,459.5,462.5,459.5,462.1000061035156,168060000,440.4567675224567,438.85439687157407,77.7857770852346,7.810812048323157,6.465677390864096,1.3451346574590612
4882,1990-06-04 04:00:00+00:00,462.7999877929688,465.6000061035156,460.5,465.6000061035156,142170000,441.44277687857664,439.12052233656857,80.10932938980511,8.186629925219677,6.809867897735213,1.3767620274844639
4883,1990-06-05 04:00:00+00:00,467.2000122070313,467.6000061035156,464.0,464.6000061035156,173460000,442.35090351484877,439.37404953822977,77.61149290974018,8.308007123070524,7.109495742802276,1.1985113802682488
4884,1990-06-06 04:00:00+00:00,463.3999938964844,465.2000122070313,463.2000122070313,465.0,156520000,443.2391033770116,439.6290341199389,77.9082149217526,8.340333419418869,7.355663278125595,0.9846701412932735
4885,1990-06-07 04:00:00+00:00,465.7999877929688,466.6000061035156,462.3999938964844,464.1000061035156,151040000,444.05717799373724,439.872526378482,75.48411195308579,8.198819370178228,7.524294496536123,0.6745248736421052
4886,1990-06-08 04:00:00+00:00,463.1000061035156,463.7000122070313,459.2999877929688,460.8999938964844,137900000,444.7176805781587,440.08175491099945,67.44820399484365,7.7392410715493725,7.567283811538774,0.17195726001059874
4887,1990-06-11 04:00:00+00:00,459.3999938964844,462.7999877929688,458.5,462.7999877929688,112220000,445.42679066501404,440.30780697947677,69.52282766530016,7.442542589191646,7.542335567069348,-0.09979297787770225
4888,1990-06-12 04:00:00+00:00,464.7000122070313,466.6000061035156,463.0,466.6000061035156,163290000,446.25711283907293,440.569420901109,73.20151429922288,7.4284065769128915,7.519549769038058,-0.0911431921251662
4889,1990-06-13 04:00:00+00:00,467.3999938964844,469.3999938964844,467.0,468.8999938964844,163550000,447.1450689589714,440.85131714981924,75.1561321436098,7.516151957308352,7.518870206692117,-0.00271824938376497
4890,1990-06-14 04:00:00+00:00,467.7999877929688,468.5,465.7999877929688,467.1000061035156,155170000,447.9276155136594,441.11249813443317,70.80365976358752,7.355655414790988,7.4862272483118915,-0.13057183352090362
4891,1990-06-15 04:00:00+00:00,466.7999877929688,468.2999877929688,466.2000122070313,467.6000061035156,168500000,448.69908181130086,441.3760554276579,71.30085357060779,7.185971167350999,7.426176032119713,-0.24020486476871383
4892,1990-06-18 04:00:00+00:00,465.7000122070313,467.0,460.5,460.7999877929688,157650000,449.1736271439153,441.56932838651676,57.06740385343385,6.428684656209327,7.226677756937637,-0.7979931007283092
4893,1990-06-19 04:00:00+00:00,459.7999877929688,461.0,458.7000122070313,460.5,142980000,449.61779862846765,441.75769327819324,56.53125882538999,5.738176999822144,6.928977605514539,-1.1908006056923943
4894,1990-06-20 04:00:00+00:00,462.0,462.2999877929688,459.6000061035156,460.7999877929688,148090000,450.05631585060496,441.9471688455045,56.9666543516535,5.155719292407184,6.5743259428930685,-1.4186066504858843
4895,1990-06-21 04:00:00+00:00,460.2999877929688,461.2999877929688,459.2000122070313,461.2999877929688,144290000,450.4972441620702,442.13973420816586,57.72667331656285,4.6805091878239296,6.195562591879241,-1.5150534040553119
4896,1990-06-22 04:00:00+00:00,462.7000122070313,462.8999938964844,459.2999877929688,459.2999877929688,167540000,450.8424497946545,442.3104830000545,53.64539300962613,4.095310283232266,5.775512130149847,-1.6802018469175817
4897,1990-06-25 04:00:00+00:00,459.1000061035156,459.7000122070313,455.5,455.6000061035156,113560000,451.02902063029615,442.44271706078547,47.02207048445272,3.2949956758238272,5.279408839284644,-1.9844131634608164
4898,1990-06-26 04:00:00+00:00,457.6000061035156,458.1000061035156,455.2000122070313,455.3999938964844,131620000,451.2004313466173,442.57164518850385,46.68650564243092,2.6144633637512698,4.746419744177969,-2.1319563804266997
4899,1990-06-27 04:00:00+00:00,454.2999877929688,457.1000061035156,453.2000122070313,456.8999938964844,137450000,451.4239436034748,442.71421582241413,49.591832850887506,2.171146442739996,4.231365083890375,-2.060218641150379
4900,1990-06-28 04:00:00+00:00,458.3999938964844,460.5,457.5,460.3999938964844,148820000,451.77594557574974,442.8901937136984,55.66316581279249,2.0782782403210263,3.800747715176505,-1.7224694748554787
4901,1990-06-29 04:00:00+00:00,461.1000061035156,462.5,460.7000122070313,462.2999877929688,158810000,452.18865311367995,443.08332599309415,58.57968844156732,2.133400634836903,3.467278299108585,-1.3338776642716819
4902,1990-07-02 04:00:00+00:00,461.6000061035156,462.3999938964844,461.2999877929688,462.0,114150000,452.5734118151043,443.2715516051032,57.93172103368979,2.128344787969013,3.1994915968806703,-1.0711468089116574
4903,1990-07-03 04:00:00+00:00,461.2000122070313,461.7999877929688,460.7999877929688,461.7999877929688,131020000,452.93523832404014,443.4559141542362,57.47523816199961,2.084173623190054,2.976428002142547,-0.8922543789524928
4904,1990-07-05 04:00:00+00:00,460.0,461.3999938964844,458.2999877929688,459.2000122070313,97760000,453.1809157312163,443.61257184630387,51.765147986132135,1.8184098590498365,2.744824373524005,-0.9264145144741684
4905,1990-07-06 04:00:00+00:00,458.7000122070313,460.7000122070313,457.6000061035156,460.5,101400000,453.4679386437177,443.78060595728596,54.21446590455646,1.6931704961676814,2.5344935980527405,-0.8413231018850591
4906,1990-07-09 04:00:00+00:00,461.2999877929688,462.2000122070313,460.6000061035156,461.7000122070313,118500000,453.79076505796525,443.9589085070347,56.41463456325647,1.6714805674486115,2.3618909919319147,-0.6904104244833031
4907,1990-07-10 04:00:00+00:00,461.8999938964844,462.7000122070313,460.7000122070313,461.0,142270000,454.07348015373134,444.12847160646726,54.76150202609116,1.579597392336325,2.205432272012797,-0.6258348796764719
4908,1990-07-11 04:00:00+00:00,460.5,463.8999938964844,460.2999877929688,463.8999938964844,159030000,454.45883363383933,444.32520317154206,59.991955815574414,1.720946584291653,2.108535134468568,-0.3875885501769152
